cluster_id,intercluster_edges,cp_level_x,cp_level_x.1,cp_level_x.2,cp_level_x.3,cp_r_citing_zero_x,cp_r_citing_zero_x.1,cp_r_citing_zero_x.2,cp_r_citing_zero_x.3,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x.1,cp_r_citing_nonzero_x.2,cp_r_citing_nonzero_x.3,tr_citing_x,tr_citing_x.1,tr_citing_x.2,tr_citing_x.3,cp_r_cited_zero_x,cp_r_cited_zero_x.1,cp_r_cited_zero_x.2,cp_r_cited_zero_x.3,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x.1,cp_r_cited_nonzero_x.2,cp_r_cited_nonzero_x.3,tr_cited_x,tr_cited_x.1,tr_cited_x.2,tr_cited_x.3,cp_level_y,cp_level_y.1,cp_level_y.2,cp_level_y.3,cp_r_citing_zero_y,cp_r_citing_zero_y.1,cp_r_citing_zero_y.2,cp_r_citing_zero_y.3,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y.1,cp_r_citing_nonzero_y.2,cp_r_citing_nonzero_y.3,tr_citing_y,tr_citing_y.1,tr_citing_y.2,tr_citing_y.3,cp_r_cited_zero_y,cp_r_cited_zero_y.1,cp_r_cited_zero_y.2,cp_r_cited_zero_y.3,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y.1,cp_r_cited_nonzero_y.2,cp_r_cited_nonzero_y.3,tr_cited_y,tr_cited_y.1,tr_cited_y.2,tr_cited_y.3,network_degree,network_degree.1,network_degree.2,network_degree.3,network_indegree,network_indegree.1,network_indegree.2,network_indegree.3,network_outdegree,network_outdegree.1,network_outdegree.2,network_outdegree.3,cluster_degree,cluster_degree.1,cluster_degree.2,cluster_degree.3,cluster_indegree,cluster_indegree.1,cluster_indegree.2,cluster_indegree.3,cluster_outdegree,cluster_outdegree.1,cluster_outdegree.2,cluster_outdegree.3,node_count,edge_count,edge_density
1727,132,17.0,85,5,36,6.8,34,4,12,10.2,51,1,24,35.8,179,2,107,8.8,44,1,35,8.2,41,1,20,30.4,152,1,94,10.25,41.0,3.0,18.0,1.5,6.0,1.0,2.0,8.75,35.0,1.0,16.0,32.75,131.0,1.0,78.0,4.5,18.0,0.0,18.0,5.75,23.0,0.0,12.0,22.0,88.0,0.0,58.0,29.2,146,10,41,17.0,85,5,36,12.2,61,1,29,2.8,14.0,2.0,4.0,1.4,7.0,0.0,3.0,1.4,7.0,0.0,3.0,5.0,7.0,0.7
57,1027,24.476190476190474,1028,0,107,4.809523809523809,202,0,19,19.666666666666668,826,0,88,85.16666666666667,3577,0,437,5.619047619047619,236,0,55,18.857142857142858,792,0,84,85.47619047619048,3590,0,387,14.714285714285714,618.0,0.0,41.0,2.3095238095238093,97.0,0.0,11.0,12.404761904761905,521.0,0.0,39.0,55.61904761904762,2336.0,0.0,210.0,2.9047619047619047,122.0,0.0,33.0,11.80952380952381,496.0,0.0,40.0,54.785714285714285,2301.0,0.0,222.0,43.30952380952381,1819,11,112,24.476190476190474,1028,0,107,18.833333333333332,791,0,68,18.857142857142858,792.0,9.0,37.0,9.428571428571429,396.0,0.0,30.0,9.428571428571429,396.0,0.0,19.0,42.0,396.0,0.4599303135888501
323,435,14.666666666666666,264,0,64,3.5555555555555554,64,0,11,11.11111111111111,200,0,53,38.166666666666664,687,0,257,3.6666666666666665,66,0,27,11.0,198,0,53,47.77777777777778,860,0,202,7.611111111111111,137.0,0.0,24.0,1.8333333333333333,33.0,0.0,4.0,5.777777777777778,104.0,0.0,22.0,18.055555555555557,325.0,0.0,100.0,2.4444444444444446,44.0,0.0,14.0,5.166666666666667,93.0,0.0,15.0,16.22222222222222,292.0,0.0,56.0,33.611111111111114,605,12,92,14.666666666666666,264,0,64,18.944444444444443,341,0,79,9.444444444444445,170.0,5.0,15.0,4.722222222222222,85.0,0.0,12.0,4.722222222222222,85.0,0.0,13.0,18.0,85.0,0.5555555555555556
4905,1,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,1.0,0.0,0.0
1578,197,12.5,75,1,26,4.166666666666667,25,1,9,8.333333333333334,50,0,24,19.333333333333332,116,0,69,3.6666666666666665,22,0,15,8.833333333333334,53,1,16,30.333333333333332,182,5,86,2.3333333333333335,14.0,0.0,8.0,2.0,12.0,0.0,6.0,0.3333333333333333,2.0,0.0,2.0,0.6666666666666666,4.0,0.0,4.0,1.3333333333333333,8.0,0.0,8.0,1.0,6.0,0.0,2.0,5.5,33.0,0.0,14.0,36.166666666666664,217,26,46,12.5,75,1,26,23.666666666666668,142,6,34,3.3333333333333335,20.0,2.0,5.0,1.6666666666666667,10.0,0.0,3.0,1.6666666666666667,10.0,0.0,3.0,6.0,10.0,0.6666666666666666
1587,87,10.0,60,1,38,3.6666666666666665,22,1,8,6.333333333333333,38,0,30,13.5,81,0,69,3.0,18,0,17,7.0,42,1,21,15.166666666666666,91,1,51,3.3333333333333335,20.0,0.0,8.0,1.0,6.0,0.0,2.0,2.3333333333333335,14.0,0.0,7.0,4.666666666666667,28.0,0.0,17.0,1.3333333333333333,8.0,0.0,8.0,2.0,12.0,0.0,7.0,4.833333333333333,29.0,0.0,9.0,18.5,111,8,56,10.0,60,1,38,8.5,51,2,18,4.0,24.0,2.0,5.0,2.0,12.0,0.0,5.0,2.0,12.0,0.0,4.0,6.0,12.0,0.8
1030,282,12.0,96,0,23,2.375,19,0,6,9.625,77,0,22,37.75,302,0,101,1.625,13,0,9,10.375,83,0,19,59.75,478,0,118,9.0,72.0,0.0,19.0,1.0,8.0,0.0,2.0,8.0,64.0,0.0,18.0,31.875,255.0,0.0,88.0,2.75,22.0,0.0,19.0,6.25,50.0,0.0,15.0,31.625,253.0,0.0,95.0,39.25,314,12,67,12.0,96,0,23,27.25,218,11,52,4.0,32.0,2.0,6.0,2.0,16.0,0.0,5.0,2.0,16.0,0.0,4.0,8.0,16.0,0.5714285714285714
2073,34,4.4,22,0,22,1.8,9,0,9,2.6,13,0,13,4.0,20,0,20,4.4,22,0,22,0.0,0,0,0,0.0,0,0,0,1.25,5.0,0.0,5.0,0.75,3.0,0.0,3.0,0.5,2.0,0.0,2.0,0.75,3.0,0.0,3.0,1.25,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,42,2,22,4.4,22,0,22,4.0,20,0,9,1.6,8.0,1.0,4.0,0.8,4.0,0.0,4.0,0.8,4.0,0.0,1.0,5.0,4.0,0.4
1149,174,14.571428571428571,102,1,29,6.285714285714286,44,1,12,8.285714285714286,58,0,18,14.571428571428571,102,0,37,9.285714285714286,65,0,22,5.285714285714286,37,0,17,10.142857142857142,71,0,31,2.0,12.0,0.0,6.0,1.5,9.0,0.0,3.0,0.5,3.0,0.0,3.0,1.0,6.0,0.0,6.0,1.3333333333333333,8.0,0.0,6.0,0.6666666666666666,4.0,0.0,1.0,1.3333333333333333,8.0,0.0,3.0,28.0,196,4,72,14.571428571428571,102,1,29,13.428571428571429,94,3,43,3.142857142857143,22.0,2.0,5.0,1.5714285714285714,11.0,0.0,5.0,1.5714285714285714,11.0,0.0,3.0,7.0,11.0,0.5238095238095238
296,887,22.57894736842105,429,0,81,6.894736842105263,131,0,21,15.68421052631579,298,0,60,45.526315789473685,865,0,185,6.7894736842105265,129,0,36,15.789473684210526,300,0,59,76.52631578947368,1454,0,281,5.2631578947368425,100.0,0.0,15.0,2.0526315789473686,39.0,0.0,6.0,3.210526315789474,61.0,0.0,9.0,8.0,152.0,0.0,31.0,1.7894736842105263,34.0,0.0,12.0,3.473684210526316,66.0,0.0,12.0,10.473684210526315,199.0,0.0,67.0,56.1578947368421,1067,24,157,22.57894736842105,429,0,81,33.578947368421055,638,2,88,9.473684210526315,180.0,5.0,16.0,4.7368421052631575,90.0,0.0,10.0,4.7368421052631575,90.0,0.0,12.0,19.0,90.0,0.5263157894736842
168,726,15.48,387,0,65,4.48,112,0,11,11.0,275,0,54,35.52,888,0,232,2.96,74,0,24,12.52,313,0,48,58.0,1450,0,172,6.4,160.0,0.0,20.0,1.6,40.0,0.0,4.0,4.8,120.0,0.0,17.0,12.92,323.0,0.0,65.0,1.6,40.0,0.0,18.0,4.8,120.0,0.0,19.0,16.6,415.0,0.0,92.0,40.4,1010,10,94,15.48,387,0,65,24.92,623,4,87,11.36,284.0,6.0,18.0,5.68,142.0,0.0,16.0,5.68,142.0,0.0,14.0,25.0,142.0,0.4733333333333333
1560,44,6.0,36,0,13,2.8333333333333335,17,0,6,3.1666666666666665,19,0,7,4.666666666666667,28,0,11,2.6666666666666665,16,0,8,3.3333333333333335,20,0,9,7.666666666666667,46,0,31,3.3333333333333335,20.0,0.0,7.0,1.1666666666666667,7.0,0.0,3.0,2.1666666666666665,13.0,0.0,4.0,2.8333333333333335,17.0,0.0,6.0,2.0,12.0,0.0,6.0,1.3333333333333333,8.0,0.0,7.0,4.666666666666667,28.0,0.0,25.0,10.0,60,1,18,6.0,36,0,13,4.0,24,1,8,2.6666666666666665,16.0,1.0,5.0,1.3333333333333333,8.0,0.0,5.0,1.3333333333333333,8.0,0.0,3.0,6.0,8.0,0.5333333333333333
2583,81,6.75,27,0,16,2.75,11,0,6,4.0,16,0,13,7.75,31,0,27,3.25,13,0,12,3.5,14,0,8,12.0,48,0,36,2.75,11.0,0.0,8.0,1.0,4.0,0.0,2.0,1.75,7.0,0.0,6.0,2.75,11.0,0.0,10.0,2.25,9.0,0.0,8.0,0.5,2.0,0.0,1.0,1.75,7.0,0.0,5.0,21.75,87,12,43,6.75,27,0,16,15.0,60,1,35,1.5,6.0,1.0,3.0,0.75,3.0,0.0,3.0,0.75,3.0,0.0,1.0,4.0,3.0,0.5
2846,81,14.666666666666666,44,11,20,4.666666666666667,14,2,6,10.0,30,7,14,24.0,72,9,44,6.666666666666667,20,1,14,8.0,24,6,10,18.666666666666668,56,7,32,5.333333333333333,16.0,2.0,11.0,2.3333333333333335,7.0,2.0,3.0,3.0,9.0,0.0,8.0,11.0,33.0,0.0,32.0,3.6666666666666665,11.0,0.0,11.0,1.6666666666666667,5.0,0.0,3.0,6.333333333333333,19.0,0.0,10.0,28.333333333333332,85,19,40,14.666666666666666,44,11,20,13.666666666666666,41,6,29,1.3333333333333333,4.0,1.0,2.0,0.6666666666666666,2.0,0.0,1.0,0.6666666666666666,2.0,0.0,2.0,3.0,2.0,0.6666666666666666
3007,42,7.0,21,0,20,2.3333333333333335,7,0,6,4.666666666666667,14,0,14,9.333333333333334,28,0,28,1.0,3,0,3,6.0,18,0,17,10.333333333333334,31,0,28,7.5,15.0,0.0,15.0,2.0,4.0,0.0,4.0,5.5,11.0,0.0,11.0,11.5,23.0,0.0,23.0,0.0,0.0,0.0,0.0,7.5,15.0,0.0,15.0,11.5,23.0,0.0,23.0,15.333333333333334,46,7,28,7.0,21,0,20,8.333333333333334,25,7,10,1.3333333333333333,4.0,1.0,2.0,0.6666666666666666,2.0,0.0,2.0,0.6666666666666666,2.0,0.0,1.0,3.0,2.0,0.6666666666666666
601,151,9.833333333333334,118,0,30,3.8333333333333335,46,0,11,6.0,72,0,19,11.75,141,0,36,4.083333333333333,49,0,30,5.75,69,0,16,13.75,165,0,44,4.916666666666667,59.0,0.0,11.0,1.9166666666666667,23.0,0.0,4.0,3.0,36.0,0.0,9.0,5.666666666666667,68.0,0.0,17.0,1.5833333333333333,19.0,0.0,11.0,3.3333333333333335,40.0,0.0,8.0,6.083333333333333,73.0,0.0,13.0,19.75,237,7,32,9.833333333333334,118,0,30,9.916666666666666,119,0,25,7.166666666666667,86.0,5.0,10.0,3.5833333333333335,43.0,0.0,8.0,3.5833333333333335,43.0,0.0,5.0,12.0,43.0,0.6515151515151515
3009,26,5.0,15,0,14,4.666666666666667,14,0,13,0.3333333333333333,1,0,1,0.3333333333333333,1,0,1,4.666666666666667,14,0,14,0.3333333333333333,1,0,1,0.3333333333333333,1,0,1,1.0,3.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30,4,14,5.0,15,0,14,5.0,15,0,11,1.3333333333333333,4.0,1.0,2.0,0.6666666666666666,2.0,0.0,2.0,0.6666666666666666,2.0,0.0,1.0,3.0,2.0,0.6666666666666666
1570,105,9.666666666666666,58,1,21,4.5,27,1,9,5.166666666666667,31,0,14,10.166666666666666,61,0,27,6.0,36,0,16,3.6666666666666665,22,0,13,18.166666666666668,109,0,61,2.8333333333333335,17.0,0.0,7.0,1.3333333333333333,8.0,0.0,2.0,1.5,9.0,0.0,5.0,2.5,15.0,0.0,10.0,1.8333333333333333,11.0,0.0,7.0,1.0,6.0,0.0,3.0,6.0,36.0,0.0,14.0,20.833333333333332,125,13,30,9.666666666666666,58,1,21,11.166666666666666,67,0,23,3.3333333333333335,20.0,2.0,5.0,1.6666666666666667,10.0,0.0,3.0,1.6666666666666667,10.0,0.0,4.0,6.0,10.0,0.6666666666666666
104,867,22.303030303030305,736,0,106,3.5454545454545454,117,0,13,18.757575757575758,619,0,93,78.03030303030303,2575,0,443,8.030303030303031,265,0,83,14.272727272727273,471,0,45,62.78787878787879,2072,0,238,10.090909090909092,333.0,0.0,32.0,1.8484848484848484,61.0,0.0,6.0,8.242424242424242,272.0,0.0,30.0,34.121212121212125,1126.0,0.0,182.0,2.212121212121212,73.0,0.0,29.0,7.878787878787879,260.0,0.0,32.0,34.878787878787875,1151.0,0.0,111.0,42.515151515151516,1403,11,108,22.303030303030305,736,0,106,20.21212121212121,667,1,72,16.242424242424242,536.0,7.0,32.0,8.121212121212121,268.0,0.0,28.0,8.121212121212121,268.0,0.0,17.0,33.0,268.0,0.5075757575757576
749,189,16.1,161,0,95,6.6,66,0,32,9.5,95,0,63,40.0,400,0,334,12.2,122,0,95,3.9,39,0,10,13.4,134,0,29,6.333333333333333,57.0,0.0,23.0,2.7777777777777777,25.0,0.0,7.0,3.5555555555555554,32.0,0.0,18.0,9.0,81.0,0.0,49.0,3.6666666666666665,33.0,0.0,23.0,2.6666666666666665,24.0,0.0,7.0,8.88888888888889,80.0,0.0,21.0,24.3,243,3,95,16.1,161,0,95,8.2,82,0,23,5.4,54.0,2.0,7.0,2.7,27.0,0.0,7.0,2.7,27.0,0.0,6.0,10.0,27.0,0.6
3643,24,2.3333333333333335,7,1,5,2.0,6,1,4,0.3333333333333333,1,0,1,0.3333333333333333,1,0,1,1.3333333333333333,4,0,3,1.0,3,0,2,2.3333333333333335,7,0,5,0.6666666666666666,2.0,0.0,1.0,0.6666666666666666,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,3.0,0.0,3.0,9.333333333333334,28,7,14,2.3333333333333335,7,1,5,7.0,21,2,13,1.3333333333333333,4.0,1.0,2.0,0.6666666666666666,2.0,0.0,1.0,0.6666666666666666,2.0,0.0,1.0,3.0,2.0,0.6666666666666666
554,271,17.76923076923077,231,0,118,4.769230769230769,62,0,33,13.0,169,0,85,39.38461538461539,512,0,281,12.846153846153847,167,0,108,4.923076923076923,64,0,13,20.692307692307693,269,0,52,6.230769230769231,81.0,0.0,23.0,2.3846153846153846,31.0,0.0,11.0,3.8461538461538463,50.0,0.0,12.0,9.923076923076923,129.0,0.0,29.0,3.8461538461538463,50.0,0.0,23.0,2.3846153846153846,31.0,0.0,8.0,7.846153846153846,102.0,0.0,23.0,29.46153846153846,383,11,121,17.76923076923077,231,0,118,11.692307692307692,152,0,24,8.615384615384615,112.0,5.0,12.0,4.3076923076923075,56.0,0.0,9.0,4.3076923076923075,56.0,0.0,9.0,13.0,56.0,0.717948717948718
812,114,6.0,54,1,30,2.5555555555555554,23,1,6,3.4444444444444446,31,0,24,6.555555555555555,59,0,52,2.4444444444444446,22,0,17,3.5555555555555554,32,1,13,11.11111111111111,100,1,29,2.2222222222222223,20.0,0.0,9.0,1.1111111111111112,10.0,0.0,3.0,1.1111111111111112,10.0,0.0,6.0,1.7777777777777777,16.0,0.0,12.0,1.4444444444444444,13.0,0.0,9.0,0.7777777777777778,7.0,0.0,3.0,1.7777777777777777,16.0,0.0,7.0,16.444444444444443,148,4,36,6.0,54,1,30,10.444444444444445,94,2,26,3.7777777777777777,34.0,2.0,6.0,1.8888888888888888,17.0,0.0,6.0,1.8888888888888888,17.0,0.0,6.0,9.0,17.0,0.4722222222222222
135,701,20.25,567,0,62,4.571428571428571,128,0,15,15.678571428571429,439,0,54,65.25,1827,0,329,4.25,119,0,25,16.0,448,0,50,64.10714285714286,1795,0,220,10.535714285714286,295.0,0.0,42.0,1.8571428571428572,52.0,0.0,4.0,8.678571428571429,243.0,0.0,39.0,39.535714285714285,1107.0,0.0,289.0,2.107142857142857,59.0,0.0,15.0,8.428571428571429,236.0,0.0,36.0,34.642857142857146,970.0,0.0,168.0,38.67857142857143,1083,13,86,20.25,567,0,62,18.428571428571427,516,5,53,13.642857142857142,382.0,6.0,22.0,6.821428571428571,191.0,0.0,17.0,6.821428571428571,191.0,0.0,14.0,28.0,191.0,0.5052910052910053
1172,142,4.571428571428571,32,2,7,2.7142857142857144,19,1,4,1.8571428571428572,13,0,5,2.4285714285714284,17,0,8,0.42857142857142855,3,0,1,4.142857142857143,29,1,7,15.714285714285714,110,1,31,0.7142857142857143,5.0,0.0,3.0,0.5714285714285714,4.0,0.0,2.0,0.14285714285714285,1.0,0.0,1.0,0.14285714285714285,1.0,0.0,1.0,0.42857142857142855,3.0,0.0,3.0,0.2857142857142857,2.0,0.0,1.0,0.2857142857142857,2.0,0.0,1.0,23.714285714285715,166,9,59,4.571428571428571,32,2,7,19.142857142857142,134,7,52,3.4285714285714284,24.0,2.0,4.0,1.7142857142857142,12.0,0.0,4.0,1.7142857142857142,12.0,0.0,4.0,7.0,12.0,0.5714285714285714
506,274,11.571428571428571,162,0,31,3.357142857142857,47,0,12,8.214285714285714,115,0,21,21.214285714285715,297,0,61,3.0714285714285716,43,0,15,8.5,119,0,19,29.285714285714285,410,0,120,4.714285714285714,66.0,0.0,11.0,1.2142857142857142,17.0,0.0,3.0,3.5,49.0,0.0,10.0,7.214285714285714,101.0,0.0,29.0,1.5,21.0,0.0,9.0,3.2142857142857144,45.0,0.0,9.0,6.5,91.0,0.0,18.0,27.0,378,10,53,11.571428571428571,162,0,31,15.428571428571429,216,5,35,7.428571428571429,104.0,4.0,11.0,3.7142857142857144,52.0,0.0,9.0,3.7142857142857144,52.0,0.0,8.0,14.0,52.0,0.5714285714285714
943,132,6.875,55,0,20,2.875,23,0,7,4.0,32,0,16,10.5,84,0,52,0.25,2,0,2,6.625,53,0,20,31.0,248,0,119,6.714285714285714,47.0,0.0,19.0,2.7142857142857144,19.0,0.0,7.0,4.0,28.0,0.0,15.0,10.571428571428571,74.0,0.0,50.0,0.14285714285714285,1.0,0.0,1.0,6.571428571428571,46.0,0.0,19.0,31.285714285714285,219.0,0.0,97.0,21.0,168,7,39,6.875,55,0,20,14.125,113,6,25,4.5,36.0,2.0,6.0,2.25,18.0,0.0,6.0,2.25,18.0,0.0,5.0,8.0,18.0,0.6428571428571429
1146,169,7.285714285714286,51,0,31,2.7142857142857144,19,0,9,4.571428571428571,32,0,22,9.571428571428571,67,0,53,2.142857142857143,15,0,12,5.142857142857143,36,0,19,22.142857142857142,155,0,75,2.2857142857142856,16.0,0.0,8.0,0.8571428571428571,6.0,0.0,3.0,1.4285714285714286,10.0,0.0,6.0,2.857142857142857,20.0,0.0,16.0,1.0,7.0,0.0,4.0,1.2857142857142858,9.0,0.0,5.0,4.714285714285714,33.0,0.0,26.0,27.571428571428573,193,15,53,7.285714285714286,51,0,31,20.285714285714285,142,15,26,3.4285714285714284,24.0,2.0,6.0,1.7142857142857142,12.0,0.0,6.0,1.7142857142857142,12.0,0.0,3.0,7.0,12.0,0.5714285714285714
5922,4,2.0,2,2,2,2.0,2,2,2,0.0,0,0,0,0.0,0,0,0,2.0,2,2,2,0.0,0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,4,4,2.0,2,2,2,2.0,2,2,2,,0.0,,,,0.0,,,,0.0,,,1.0,0.0,0.0
2589,60,5.5,22,0,16,1.75,7,0,5,3.75,15,0,11,7.0,28,0,20,3.0,12,0,7,2.5,10,0,9,5.5,22,0,18,1.25,5.0,0.0,5.0,0.75,3.0,0.0,3.0,0.5,2.0,0.0,2.0,0.5,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.25,5.0,0.0,5.0,2.25,9.0,0.0,9.0,16.5,66,12,20,5.5,22,0,16,11.0,44,3,15,1.5,6.0,1.0,3.0,0.75,3.0,0.0,3.0,0.75,3.0,0.0,1.0,4.0,3.0,0.5
854,33,3.7777777777777777,34,0,11,2.0,18,0,6,1.7777777777777777,16,0,7,3.3333333333333335,30,0,18,1.3333333333333333,12,0,10,2.4444444444444446,22,0,6,4.777777777777778,43,0,22,2.7777777777777777,25.0,0.0,9.0,1.2222222222222223,11.0,0.0,3.0,1.5555555555555556,14.0,0.0,6.0,2.888888888888889,26.0,0.0,15.0,1.1111111111111112,10.0,0.0,9.0,1.6666666666666667,15.0,0.0,6.0,2.888888888888889,26.0,0.0,10.0,8.777777777777779,79,3,14,3.7777777777777777,34,0,11,5.0,45,1,10,5.111111111111111,46.0,2.0,8.0,2.5555555555555554,23.0,0.0,8.0,2.5555555555555554,23.0,0.0,4.0,9.0,23.0,0.6388888888888888
3261,23,3.0,9,2,4,2.6666666666666665,8,2,3,0.3333333333333333,1,0,1,0.3333333333333333,1,0,1,2.6666666666666665,8,1,4,0.3333333333333333,1,0,1,0.6666666666666666,2,0,2,1.0,3.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27,5,11,3.0,9,2,4,6.0,18,3,8,1.3333333333333333,4.0,1.0,2.0,0.6666666666666666,2.0,0.0,1.0,0.6666666666666666,2.0,0.0,1.0,3.0,2.0,0.6666666666666666
219,296,9.391304347826088,216,0,43,2.608695652173913,60,0,11,6.782608695652174,156,0,32,22.304347826086957,513,0,116,2.217391304347826,51,0,15,7.173913043478261,165,0,29,27.347826086956523,629,0,84,7.0,161.0,0.0,21.0,1.3043478260869565,30.0,0.0,3.0,5.695652173913044,131.0,0.0,18.0,20.217391304347824,465.0,0.0,89.0,1.173913043478261,27.0,0.0,12.0,5.826086956521739,134.0,0.0,19.0,20.347826086956523,468.0,0.0,48.0,25.91304347826087,596,9,95,9.391304347826088,216,0,43,16.52173913043478,380,1,89,13.043478260869565,300.0,7.0,22.0,6.521739130434782,150.0,0.0,18.0,6.521739130434782,150.0,0.0,15.0,23.0,150.0,0.5928853754940712
1819,69,8.8,44,2,30,3.4,17,1,10,5.4,27,0,20,11.4,57,0,46,3.0,15,0,9,5.8,29,0,21,15.6,78,0,61,4.0,20.0,1.0,12.0,2.0,10.0,1.0,5.0,2.0,10.0,0.0,7.0,4.0,20.0,0.0,17.0,2.0,10.0,0.0,4.0,2.0,10.0,0.0,8.0,6.2,31.0,0.0,28.0,15.8,79,2,38,8.8,44,2,30,7.0,35,0,16,2.0,10.0,1.0,3.0,1.0,5.0,0.0,2.0,1.0,5.0,0.0,3.0,5.0,5.0,0.5
3820,14,4.0,8,0,8,4.0,8,0,8,0.0,0,0,0,0.0,0,0,0,4.0,8,0,8,0.0,0,0,0,0.0,0,0,0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16,1,15,4.0,8,0,8,4.0,8,1,7,1.0,2.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,1.0,2.0,1.0,1.0
1493,218,20.166666666666668,121,0,90,3.6666666666666665,22,0,10,16.5,99,0,80,90.0,540,0,492,15.666666666666666,94,0,89,4.5,27,0,21,10.166666666666666,61,0,38,8.0,48.0,0.0,31.0,1.3333333333333333,8.0,0.0,3.0,6.666666666666667,40.0,0.0,28.0,29.5,177.0,0.0,147.0,5.166666666666667,31.0,0.0,31.0,2.8333333333333335,17.0,0.0,14.0,3.8333333333333335,23.0,0.0,14.0,39.333333333333336,236,24,91,20.166666666666668,121,0,90,19.166666666666668,115,1,33,3.0,18.0,2.0,5.0,1.5,9.0,0.0,4.0,1.5,9.0,0.0,3.0,6.0,9.0,0.6
1747,89,6.8,34,1,16,2.8,14,1,5,4.0,20,0,11,7.6,38,0,22,2.4,12,0,4,4.4,22,1,12,15.2,76,2,39,1.2,6.0,0.0,3.0,1.0,5.0,0.0,2.0,0.2,1.0,0.0,1.0,0.2,1.0,0.0,1.0,1.0,5.0,0.0,3.0,0.2,1.0,0.0,1.0,1.8,9.0,0.0,9.0,20.2,101,13,29,6.8,34,1,16,13.4,67,5,18,2.4,12.0,2.0,3.0,1.2,6.0,0.0,2.0,1.2,6.0,0.0,3.0,5.0,6.0,0.6
867,174,12.444444444444445,112,1,34,2.7777777777777777,25,1,6,9.666666666666666,87,0,30,38.22222222222222,344,0,177,3.5555555555555554,32,0,28,8.88888888888889,80,1,21,31.77777777777778,286,6,75,9.555555555555555,86.0,1.0,26.0,1.5555555555555556,14.0,1.0,3.0,8.0,72.0,0.0,23.0,35.111111111111114,316.0,0.0,162.0,2.888888888888889,26.0,0.0,26.0,6.666666666666667,60.0,0.0,18.0,25.555555555555557,230.0,0.0,58.0,24.444444444444443,220,10,41,12.444444444444445,112,1,34,12.0,108,3,38,5.111111111111111,46.0,2.0,8.0,2.5555555555555554,23.0,0.0,8.0,2.5555555555555554,23.0,0.0,5.0,9.0,23.0,0.6388888888888888
1114,123,5.142857142857143,36,0,11,2.857142857142857,20,0,8,2.2857142857142856,16,0,7,3.142857142857143,22,0,10,1.5714285714285714,11,0,6,3.5714285714285716,25,0,8,10.714285714285714,75,0,36,1.4285714285714286,10.0,0.0,3.0,0.8571428571428571,6.0,0.0,2.0,0.5714285714285714,4.0,0.0,2.0,0.8571428571428571,6.0,0.0,3.0,0.8571428571428571,6.0,0.0,3.0,0.5714285714285714,4.0,0.0,3.0,1.4285714285714286,10.0,0.0,7.0,21.285714285714285,149,7,36,5.142857142857143,36,0,11,16.142857142857142,113,3,31,3.7142857142857144,26.0,2.0,6.0,1.8571428571428572,13.0,0.0,4.0,1.8571428571428572,13.0,0.0,4.0,7.0,13.0,0.6190476190476191
3011,19,4.0,12,2,6,3.6666666666666665,11,1,6,0.3333333333333333,1,0,1,0.3333333333333333,1,0,1,3.0,9,2,4,1.0,3,0,3,1.0,3,0,3,1.0,3.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,23,4,14,4.0,12,2,6,3.6666666666666665,11,1,8,1.3333333333333333,4.0,1.0,2.0,0.6666666666666666,2.0,0.0,1.0,0.6666666666666666,2.0,0.0,1.0,3.0,2.0,0.6666666666666666
